,DATE,Kernel
0,2011-01-03,0.29831151087798985
1,2011-01-04,0.4656978474185952
2,2011-01-05,0.3982082785947103
3,2011-01-06,0.8180081558384698
4,2011-01-07,0.7137402162651862
5,2011-01-10,0.46820948045896627
6,2011-01-11,0.46192646087941075
7,2011-01-12,0.3915632915250627
8,2011-01-13,0.546562166161597
9,2011-01-14,0.5214011365964285
10,2011-01-18,0.5387279015589119
11,2011-01-19,0.5387016440476854
12,2011-01-20,0.8270465320739219
13,2011-01-21,0.6679934385918854
14,2011-01-24,0.5514085289575614
15,2011-01-25,0.6830708230492534
16,2011-01-26,0.7011829099126096
17,2011-01-27,0.4267560975966473
18,2011-01-28,0.8387449270980506
19,2011-01-31,0.7734060242787778
20,2011-02-01,0.47182163593422294
21,2011-02-02,0.45889514443086243
22,2011-02-03,0.5992833413751762
23,2011-02-04,0.595100608054138
24,2011-02-07,0.34501889226500765
25,2011-02-08,0.408747665649348
26,2011-02-09,0.40192869623365485
27,2011-02-10,0.6380190603984633
28,2011-02-11,0.4801450630107491
29,2011-02-14,0.3260372415597278
30,2011-02-15,0.43047354370913016
31,2011-02-16,0.365289591617409
32,2011-02-17,0.2822152474605298
33,2011-02-18,0.25450970804744266
34,2011-02-22,0.8415390176125966
35,2011-02-23,0.8492425838175238
36,2011-02-24,0.7759965233722904
37,2011-02-25,0.3515745273594542
38,2011-02-28,0.4396164484963703
39,2011-03-01,0.9244660763083483
40,2011-03-02,0.5203000541200384
41,2011-03-03,0.4578186144840161
42,2011-03-04,0.5253582487153802
43,2011-03-07,0.7720234501382572
44,2011-03-08,0.6086294174000783
45,2011-03-09,0.44681318135048115
46,2011-03-10,0.8278030850743161
47,2011-03-11,0.5632912156206916
48,2011-03-14,0.7765813303665016
49,2011-03-15,1.5615218972223681
50,2011-03-16,2.8293384049642207
51,2011-03-17,0.8976088326066398
52,2011-03-18,0.7464962030847386
53,2011-03-21,0.37750831989646383
54,2011-03-22,0.3816511165316121
55,2011-03-23,0.4778372598170214
56,2011-03-24,0.42065248283910106
57,2011-03-25,0.3474227714017154
58,2011-03-28,0.24416236249021925
59,2011-03-29,0.3738322128112111
60,2011-03-30,0.24087568212511168
61,2011-03-31,0.4515922532445462
62,2011-04-01,0.42419963389762694
63,2011-04-04,0.43015650464883115
64,2011-04-05,0.30791670350242506
65,2011-04-06,0.24586470461233145
66,2011-04-07,0.4633135093382895
67,2011-04-08,0.3503496955947508
68,2011-04-11,0.30963977152829364
69,2011-04-12,0.6556131558901162
70,2011-04-13,0.7618494208760571
71,2011-04-14,0.48733635824527255
72,2011-04-15,0.5595358412926418
