,DATE,Kernel
0,2010-01-04,0.3789271239713862
1,2010-01-05,0.4160236952110438
2,2010-01-06,0.4377473590182222
3,2010-01-07,0.4039000278234428
4,2010-01-08,0.44672858686130784
5,2010-01-11,0.4474394733858498
6,2010-01-12,0.8334033886321921
7,2010-01-13,0.7251176989432035
8,2010-01-14,0.4137485842796017
9,2010-01-15,0.7489928108894698
10,2010-01-19,0.6548784055028655
11,2010-01-20,0.7490834911379822
12,2010-01-21,2.2821241909805305
13,2010-01-22,1.6415879377537514
14,2010-01-25,1.0128401074098092
15,2010-01-26,0.8742176213245669
16,2010-01-27,1.5966855495942143
17,2010-01-28,1.8582486356528911
18,2010-01-29,1.7903646863965497
19,2010-02-01,0.7580562173682548
20,2010-02-02,0.7771293201163776
21,2010-02-03,0.713653310488206
22,2010-02-04,1.2747153532753925
23,2010-02-05,3.0550477059106482
24,2010-02-08,1.2997654655619217
25,2010-02-09,1.9853150082288775
26,2010-02-10,1.1293968388881501
27,2010-02-11,1.6611368177418442
28,2010-02-12,1.490839998514782
29,2010-02-16,0.6777653172822486
30,2010-02-17,0.6199455865228478
31,2010-02-18,0.7530513198718434
32,2010-02-19,0.7163286397676515
33,2010-02-22,0.6689481109543868
34,2010-02-23,1.1474376206510146
35,2010-02-24,1.022109161486841
36,2010-02-25,0.9786373937766469
37,2010-02-26,1.3183657121771168
38,2010-03-01,0.896190042166437
39,2010-03-02,0.6657599653000404
40,2010-03-03,0.7203628957369359
41,2010-03-04,0.7679286310395079
42,2010-03-05,0.512764304544887
43,2010-03-08,0.5960260149585088
44,2010-03-09,0.5734198979994589
45,2010-03-10,0.682033064590259
46,2010-03-11,0.378901694075224
47,2010-03-12,0.4030647526393304
48,2010-03-15,0.5084934596664855
49,2010-03-16,0.7311812423970526
50,2010-03-17,0.40433051559949146
51,2010-03-18,0.5327363820923477
52,2010-03-19,0.8058247857839784
53,2010-03-22,0.9215630630951075
54,2010-03-23,0.7723915593445672
55,2010-03-24,0.6673460360805423
56,2010-03-25,0.7064614056214437
57,2010-03-26,0.6214398976363267
58,2010-03-29,0.32879990289433053
59,2010-03-30,0.4359884692714565
60,2010-03-31,0.5798077074913933
61,2010-04-01,0.5184379044536582
62,2010-04-05,0.3173348558557109
63,2010-04-06,0.2861945297938619
64,2010-04-07,0.4866717416602734
65,2010-04-08,0.5096485345617019
66,2010-04-09,0.6185533778618328
67,2010-04-12,0.5125524808117109
68,2010-04-13,0.45806260942359894
69,2010-04-14,0.45020663757074414
70,2010-04-15,0.37289356127776424
71,2010-04-16,1.5657810060234694
72,2010-04-19,0.6925861714712068
73,2010-04-20,0.49046344867096753
74,2010-04-21,0.8255930442180313
75,2010-04-22,0.9724351653821904
76,2010-04-23,0.8209064187431816
77,2010-04-26,0.6092130978455558
78,2010-04-27,2.0532661953300977
79,2010-04-28,1.560212486688791
80,2010-04-29,1.300299827610124
81,2010-04-30,1.7062477618002623
82,2010-05-03,1.0967825334564003
83,2010-05-04,1.6666073023919576
84,2010-05-05,1.9627085026726996
85,2010-05-06,11.528026441596383
86,2010-05-07,10.058526187347123
87,2010-05-10,2.6887884698618936
88,2010-05-11,2.303354235038889
89,2010-05-12,1.7625002947590294
90,2010-05-13,1.2331319910317489
91,2010-05-14,3.255222524199265
92,2010-05-17,2.693296984547483
93,2010-05-18,3.7477573210926236
94,2010-05-19,4.084214271193395
95,2010-05-20,5.190261314718251
96,2010-05-21,4.545007995063139
97,2010-05-24,2.1875853425283855
98,2010-05-25,3.5131471206881457
99,2010-05-26,3.3387854825193677
100,2010-05-27,2.0582393179907337
101,2010-05-28,3.1299293971156685
102,2010-06-01,2.8427200180952914
103,2010-06-02,2.0094673980521525
104,2010-06-03,1.926849881407888
105,2010-06-04,2.152781147491123
106,2010-06-07,2.1579653697756584
107,2010-06-08,3.6986897654317428
108,2010-06-09,3.395050595773708
109,2010-06-10,2.0237144498518966
110,2010-06-11,1.6160569862349738
111,2010-06-14,1.4969159712833335
112,2010-06-15,1.1187324922414257
113,2010-06-16,1.699813275085704
114,2010-06-17,1.2149646076129281
115,2010-06-18,0.674405416161211
116,2010-06-21,0.9932974941516102
117,2010-06-22,1.3910538321412451
118,2010-06-23,1.7461210162632776
119,2010-06-24,1.503709585068332
120,2010-06-25,1.293250034697785
121,2010-06-28,1.0620918589036947
122,2010-06-29,1.6594338870588796
123,2010-06-30,1.4715894518476453
124,2010-07-01,2.5336212704204675
125,2010-07-02,1.3681838497572314
126,2010-07-06,1.5466770244559804
127,2010-07-07,0.9515644346592126
128,2010-07-08,0.9853005090411081
129,2010-07-09,0.8979208696237237
130,2010-07-12,0.6958614137751608
131,2010-07-13,0.6091900296731713
132,2010-07-14,0.7855179531793804
133,2010-07-15,1.3982090723906633
134,2010-07-16,1.3013346775307029
135,2010-07-19,0.9120121006819129
136,2010-07-20,1.3467352233465397
137,2010-07-21,1.6182564598595972
138,2010-07-22,1.1018692505389565
139,2010-07-23,2.0044872667096527
140,2010-07-26,0.85080149152727
141,2010-07-27,0.9731205361582224
142,2010-07-28,0.8995773738989747
143,2010-07-29,1.3158798991996872
144,2010-07-30,1.592740689058682
145,2010-08-02,0.7522247469286812
146,2010-08-03,0.6855087501311191
147,2010-08-04,0.8143146091098614
148,2010-08-05,0.7519329893297083
149,2010-08-06,1.3604215144050122
150,2010-08-09,0.4184321543845478
151,2010-08-10,1.3810449385827481
152,2010-08-11,0.9964168276064151
153,2010-08-12,1.2083070774815698
154,2010-08-13,0.8079842326191832
155,2010-08-16,0.7744041706773671
156,2010-08-17,0.5765618236904883
157,2010-08-18,0.6880851979214418
158,2010-08-19,1.719884755965069
159,2010-08-20,0.8346870580260971
160,2010-08-23,0.8116241071903838
161,2010-08-24,1.5737721511654115
162,2010-08-25,1.3912519130014787
163,2010-08-26,1.3540304967388814
164,2010-08-27,1.7950499684264816
165,2010-08-30,0.7253782133447395
166,2010-08-31,1.6300034188064447
167,2010-09-01,0.796211388367196
168,2010-09-02,0.5915510760203544
169,2010-09-03,0.7159435432832356
170,2010-09-07,0.8235910406954722
171,2010-09-08,0.7171432913950552
172,2010-09-09,0.7300364149356982
173,2010-09-10,0.5178450762808537
174,2010-09-13,0.49884182139456906
175,2010-09-14,0.9866740063822951
176,2010-09-15,0.7013832038857314
177,2010-09-16,0.4836476200342885
178,2010-09-17,0.7367466440003455
179,2010-09-20,0.5731242205192546
180,2010-09-21,1.3973259699185674
181,2010-09-22,0.8485929825401006
182,2010-09-23,0.9344063791106082
183,2010-09-24,0.6616769093740981
184,2010-09-27,0.5859005599587003
185,2010-09-28,1.3150611789350855
186,2010-09-29,0.7486275005174594
187,2010-09-30,1.3984871617276449
188,2010-10-01,0.9244222179788378
189,2010-10-04,1.0744051731148099
190,2010-10-05,0.7878398865236329
191,2010-10-06,0.7615114931736454
192,2010-10-07,1.012086849040957
193,2010-10-08,0.7139395734174011
194,2010-10-11,0.3144913204343274
195,2010-10-12,0.8085283045807449
196,2010-10-13,0.49944406261871616
197,2010-10-14,0.7507621518633056
198,2010-10-15,1.0322979195828372
199,2010-10-18,0.595490745813447
