,DATE,Kernel
0,2013-01-02,0.3236470093561556
1,2013-01-03,0.3105634328268091
2,2013-01-04,0.15936286412683232
3,2013-01-07,0.21556163402167097
4,2013-01-08,0.18966169779457265
5,2013-01-09,0.29462903550372527
6,2013-01-10,0.1915647325174989
7,2013-01-11,0.1694730898578499
8,2013-01-14,0.2168745850285821
9,2013-01-15,0.25684393333923605
10,2013-01-16,0.17155921018494863
11,2013-01-17,0.1813642625837427
12,2013-01-18,0.19268344127025355
13,2013-01-22,0.2895274110774166
14,2013-01-23,0.24156545317111133
15,2013-01-24,0.20174054169451403
16,2013-01-25,0.3227336179973218
17,2013-01-28,0.14981567013616018
18,2013-01-29,0.23299086025769558
19,2013-01-30,0.27024785144897606
20,2013-01-31,0.6000101415163986
21,2013-02-01,0.29299443198101166
22,2013-02-04,0.33532718239415243
23,2013-02-05,0.3131345759037834
24,2013-02-06,0.23687387725391484
25,2013-02-07,0.37398276040279244
26,2013-02-08,0.2604975914116983
27,2013-02-11,0.22855676732179472
28,2013-02-12,0.2583550889151894
29,2013-02-13,0.21551769713566502
30,2013-02-14,0.4662158630984449
31,2013-02-15,0.4624903268012033
32,2013-02-19,0.30040409435546583
33,2013-02-20,0.3744546736295664
34,2013-02-21,0.5595233745067798
35,2013-02-22,0.39714711717200124
36,2013-02-25,1.2669716990682467
37,2013-02-26,0.761791779961779
38,2013-02-27,0.5367082913510011
39,2013-02-28,0.29377781723343777
40,2013-03-01,0.8230040593962462
41,2013-03-04,0.3437822449355474
42,2013-03-05,0.40238509478471784
43,2013-03-06,0.3499472976015261
44,2013-03-07,0.13890864376180684
45,2013-03-08,0.23831020867771974
46,2013-03-11,0.21079966139223386
47,2013-03-12,0.18868913782154983
48,2013-03-13,0.1516846077007485
49,2013-03-14,0.158559465857901
50,2013-03-15,0.21435380937164566
51,2013-03-18,0.335363052816071
52,2013-03-19,0.6061172812943544
53,2013-03-20,0.290720320848185
54,2013-03-21,0.3236815196436812
55,2013-03-22,0.3902919266076514
56,2013-03-25,0.5933014646984492
57,2013-03-26,0.35296572215054056
58,2013-03-27,0.34666078040269604
59,2013-03-28,0.31346410559967014
60,2013-04-01,0.2586104871343018
61,2013-04-02,0.11613411813380248
62,2013-04-03,0.2688896275853699
63,2013-04-04,0.3421459050079241
64,2013-04-05,0.2640693582983494
65,2013-04-08,0.24215228154863777
66,2013-04-09,0.28865467520345683
67,2013-04-10,0.23999320571203728
68,2013-04-11,0.2013732019472825
69,2013-04-12,0.21503841433857038
70,2013-04-15,0.7402855573663547
71,2013-04-16,0.3099690825319746
72,2013-04-17,0.5721636057347869
73,2013-04-18,0.7048518265092695
74,2013-04-19,0.19704194070458056
75,2013-04-22,0.41033570910713224
76,2013-04-23,0.3642599324513924
77,2013-04-24,0.36970234372829996
78,2013-04-25,0.3343389051199385
79,2013-04-26,0.36603788262835973
80,2013-04-29,0.27362965361941965
81,2013-04-30,0.3518853405284241
82,2013-05-01,0.796216718869033
83,2013-05-02,0.28319913952784387
84,2013-05-03,0.3362995933109271
85,2013-05-06,0.25750077020958834
86,2013-05-07,0.33052259188958594
87,2013-05-08,0.2558472800690915
88,2013-05-09,0.30212593530939347
89,2013-05-10,0.348878082461426
90,2013-05-13,0.11958087935331693
91,2013-05-14,0.15856902637812825
92,2013-05-15,0.2747194531616627
93,2013-05-16,0.3122350528950197
94,2013-05-17,0.3449566466815564
95,2013-05-20,0.18972307432068275
96,2013-05-21,0.283082647767608
97,2013-05-22,0.8060622724753247
98,2013-05-23,0.467588192615343
99,2013-05-24,0.2362422711298794
100,2013-05-28,0.2550984282397652
101,2013-05-29,0.31759879835841254
102,2013-05-30,0.26460391311429304
103,2013-05-31,0.42157957398185114
104,2013-06-03,0.5729169433450628
105,2013-06-04,0.307072874584936
106,2013-06-05,0.357689706478473
107,2013-06-06,0.6750630230892621
108,2013-06-07,0.45776692776594397
109,2013-06-10,0.3186892468887438
110,2013-06-11,0.4208500253263445
111,2013-06-12,0.48271081855315395
112,2013-06-13,0.42949879858642415
113,2013-06-14,0.3172700304566554
114,2013-06-17,0.32243870145929926
115,2013-06-18,0.19961029477154843
116,2013-06-19,0.7455014352331742
117,2013-06-20,0.5022754156309822
118,2013-06-21,0.7784810739333847
119,2013-06-24,0.8627337720049524
120,2013-06-25,0.3528714207231681
121,2013-06-26,0.22528731549547842
122,2013-06-27,0.33431149691928547
123,2013-06-28,0.5292804366589361
124,2013-07-01,0.3490656465687064
125,2013-07-02,0.2779472459682144
126,2013-07-03,0.2659835267907709
127,2013-07-05,0.6984681050482652
128,2013-07-08,0.2873531288280828
129,2013-07-09,0.3675905619056935
130,2013-07-10,0.6235780761305819
131,2013-07-11,0.39746393467207414
132,2013-07-12,0.29087395251993253
133,2013-07-15,0.17502531925870576
134,2013-07-16,0.28407287782542906
135,2013-07-17,0.470829521518616
136,2013-07-18,0.24033114587883475
137,2013-07-19,0.1809109519672679
138,2013-07-22,0.1836339318976312
139,2013-07-23,0.28765966583796665
140,2013-07-24,0.22791006091376068
141,2013-07-25,0.24316705981690415
142,2013-07-26,0.32396186338972527
143,2013-07-29,0.18201160365885583
144,2013-07-30,0.20836597004141758
145,2013-07-31,0.5434509854009364
146,2013-08-01,0.49328991245323817
147,2013-08-02,0.20343232085537138
148,2013-08-05,0.18009576642831232
149,2013-08-06,0.2883253116623992
150,2013-08-07,0.20247717750620936
151,2013-08-08,0.18052390844343685
152,2013-08-09,0.2167072743813644
153,2013-08-12,0.1706323892654095
154,2013-08-13,0.3803452142710712
155,2013-08-14,0.18269154572494173
156,2013-08-15,0.3296927759243442
157,2013-08-16,0.21982160118025748
158,2013-08-19,0.23954558088363775
159,2013-08-20,0.1576795313859828
160,2013-08-21,0.45130103590626514
161,2013-08-22,0.2542330085580969
162,2013-08-23,0.18230720634981648
163,2013-08-26,0.14729414515746078
164,2013-08-27,0.35827785887607116
165,2013-08-28,0.34482980702774846
166,2013-08-29,0.3084853797510704
167,2013-08-30,0.3274153138389848
168,2013-09-03,0.2888155475236756
169,2013-09-04,0.2127228589265278
170,2013-09-05,0.18103857598887282
171,2013-09-06,0.30879441643234035
172,2013-09-09,0.17048274395519009
173,2013-09-10,0.09742340948778108
174,2013-09-11,0.2902210386774655
175,2013-09-12,0.2533844509819095
176,2013-09-13,0.10682680351166873
177,2013-09-16,0.22547974884518962
178,2013-09-17,0.15994421601106223
179,2013-09-18,0.6892405510935266
180,2013-09-19,0.18623365838405143
181,2013-09-20,0.24259247192815836
182,2013-09-23,0.2288145017008998
183,2013-09-24,0.1071629401263443
184,2013-09-25,0.23868153857467328
185,2013-09-26,0.1827959402039481
186,2013-09-27,0.16406842187618484
187,2013-09-30,0.31440750010807755
188,2013-10-01,0.3503134646229461
189,2013-10-02,0.2761326719571566
190,2013-10-03,0.20049699101494198
191,2013-10-04,0.17774544138845708
192,2013-10-07,0.25726809622489294
193,2013-10-08,0.20075821031743574
194,2013-10-09,0.3838130219961309
195,2013-10-10,0.19402142479621493
196,2013-10-11,0.1948077622485446
197,2013-10-14,0.11844030317345346
198,2013-10-15,0.24070807928058055
199,2013-10-16,0.274685889952868
200,2013-10-17,0.13541197473738412
201,2013-10-18,0.24052805199199193
202,2013-10-21,0.17417904370475965
203,2013-10-22,0.2134095135814779
204,2013-10-23,0.25474934693141704
205,2013-10-24,0.2577244608399449
206,2013-10-25,0.2274478399001197
207,2013-10-28,0.18101426139213575
208,2013-10-29,0.18259652410556007
209,2013-10-30,0.36785314712997863
210,2013-10-31,0.4551567180945817
211,2013-11-01,0.2483667720339783
212,2013-11-04,0.13277341200198012
