,DATE,Kernel
181,2009-09-22,0.5325544835774667
182,2009-09-23,1.815772863091817
183,2009-09-24,2.026823558928041
184,2009-09-25,1.5657936128853387
185,2009-09-28,1.313736152759842
186,2009-09-29,1.1641276352555827
187,2009-09-30,1.5622792115982302
188,2009-10-01,1.6879657440756086
189,2009-10-02,1.6386093479649508
190,2009-10-05,0.870922858677229
191,2009-10-06,1.1121363109713545
192,2009-10-07,1.0477005346484052
193,2009-10-08,1.0681203899398686
194,2009-10-09,0.730234342844803
195,2009-10-12,0.4971289505140445
196,2009-10-13,0.9437297043143387
197,2009-10-14,0.6464251415183988
198,2009-10-15,0.6559989717486883
199,2009-10-16,1.116991329198183
200,2009-10-19,0.5921509410985462
201,2009-10-20,0.9956468027982123
202,2009-10-21,1.1844489205412512
203,2009-10-22,1.647424768524615
204,2009-10-23,1.6707836948227224
205,2009-10-26,1.9199929089050258
206,2009-10-27,1.8110485487175347
207,2009-10-28,2.0493151305324258
208,2009-10-29,1.5016036932290142
209,2009-10-30,3.210812631346476
210,2009-11-02,3.036317559439436
211,2009-11-03,2.4037061887001
212,2009-11-04,2.012930587131221
213,2009-11-05,1.0025601981173695
214,2009-11-06,1.7902007317264874
215,2009-11-09,0.5891978643862099
216,2009-11-10,1.0879080122194877
217,2009-11-11,1.0781808386576057
218,2009-11-12,1.1760858956440279
219,2009-11-13,1.569389932908485
220,2009-11-16,0.9599521825656313
221,2009-11-17,0.8165640224620457
222,2009-11-18,0.781191385268738
223,2009-11-19,1.1213684517876865
224,2009-11-20,0.6996350602165351
225,2009-11-23,0.729565171325482
226,2009-11-24,1.104755896869788
227,2009-11-25,0.717964979428509
228,2009-11-27,1.4364821612643879
229,2009-11-30,1.3705003013572012
230,2009-12-01,0.8474300959774153
231,2009-12-02,0.9079220587865073
232,2009-12-03,0.9182153386740198
233,2009-12-04,1.4678351084209977
234,2009-12-07,0.8917711680516054
235,2009-12-08,1.1248813695348912
236,2009-12-09,1.6334868726653111
237,2009-12-10,0.9253756230152588
238,2009-12-11,0.7400979668352909
239,2009-12-14,0.5777294400898348
240,2009-12-15,0.34529899214837934
241,2009-12-16,0.5554967212833143
242,2009-12-17,0.6573238485392553
243,2009-12-18,0.9318891138191702
244,2009-12-21,0.666299240614593
245,2009-12-22,0.5955097606894731
246,2009-12-23,0.38727548620698266
247,2009-12-24,0.22464885245845134
248,2009-12-28,0.18591895604562728
249,2009-12-29,0.5044294078205321
250,2009-12-30,0.5005278727288434
251,2009-12-31,0.4172094163969291
