,DATE,Kernel
0,2008-01-02,0.8624000643278921
1,2008-01-03,0.6644634598945531
2,2008-01-04,1.418694605059588
3,2008-01-07,1.3337547757257793
4,2008-01-08,1.3868479524360164
5,2008-01-09,1.8928360889335603
6,2008-01-10,2.8432693214555433
7,2008-01-11,1.557640451127519
8,2008-01-14,0.5858299099714962
9,2008-01-15,1.518434493802263
10,2008-01-16,2.748596376690735
11,2008-01-17,2.8190196311133775
12,2008-01-18,3.2542819143785757
13,2008-01-22,7.341046704586407
14,2008-01-23,9.640279734497685
15,2008-01-24,3.8242795807144407
16,2008-01-25,3.835076068376326
17,2008-01-28,3.194799712269126
18,2008-01-29,2.1142189947186063
19,2008-01-30,3.5063553340647213
20,2008-01-31,3.406570716630026
21,2008-02-01,3.065733881817909
22,2008-02-04,1.3094386727534872
23,2008-02-05,2.4909475316643106
24,2008-02-06,1.0529381229291872
25,2008-02-07,2.362794044278244
26,2008-02-08,1.5122555065349024
27,2008-02-11,1.7753041410373904
28,2008-02-12,1.510164620255987
29,2008-02-13,0.9707021064934785
30,2008-02-14,1.5703783677818712
31,2008-02-15,1.375814976109408
32,2008-02-19,1.1391142906887903
33,2008-02-20,1.5856259480779953
34,2008-02-21,0.9929416096137834
35,2008-02-22,1.4952988464657662
36,2008-02-25,1.3191094892340196
37,2008-02-26,1.2648325147122506
38,2008-02-27,1.418464789633835
39,2008-02-28,0.9028799960273868
40,2008-02-29,1.6618128348577532
41,2008-03-03,1.4148610900428185
42,2008-03-04,2.002678465317012
43,2008-03-05,1.8289493719162186
44,2008-03-06,1.7214407434317267
45,2008-03-07,1.9819765874663697
46,2008-03-10,1.938897029978676
47,2008-03-11,1.1798361004067432
48,2008-03-12,1.0883915996622082
49,2008-03-13,1.7001713290367153
50,2008-03-14,2.6061238851965194
51,2008-03-17,3.1074074629269774
52,2008-03-18,1.5234134900994716
53,2008-03-19,2.405746830900047
54,2008-03-20,2.074136285019843
55,2008-03-24,1.1416803428653772
56,2008-03-25,1.0443982642389527
57,2008-03-26,0.7636616227879301
58,2008-03-27,1.2161964913947052
59,2008-03-28,0.9612303350031361
60,2008-03-31,1.0129774767816733
61,2008-04-01,1.238436314720815
62,2008-04-02,1.5809722898585048
63,2008-04-03,0.9136416251299471
64,2008-04-04,0.660917175175692
65,2008-04-07,0.7941729867638991
66,2008-04-08,1.1401989623464153
67,2008-04-09,0.8619677679113845
68,2008-04-10,1.5865672225585705
69,2008-04-11,0.7785770714946694
70,2008-04-14,0.9315821586501296
71,2008-04-15,0.6171821397049831
72,2008-04-16,1.0409072123297864
73,2008-04-17,0.6926385925238715
74,2008-04-18,0.6840039215888394
75,2008-04-21,0.666847241053556
76,2008-04-22,0.5817034337834076
77,2008-04-23,1.3320270563140555
78,2008-04-24,1.1097520594475845
79,2008-04-25,1.1542201004266306
80,2008-04-28,0.5254453324933916
81,2008-04-29,0.8698675869602454
82,2008-04-30,1.5136536838100507
83,2008-05-01,1.1883279987421085
84,2008-05-02,0.9336581714701804
85,2008-05-05,0.296672319855003
86,2008-05-06,0.906114469278738
87,2008-05-07,0.9747144373635123
88,2008-05-08,0.6425727384985884
89,2008-05-09,0.7490014733970246
90,2008-05-12,0.7088080086289117
91,2008-05-13,0.6347551843719813
92,2008-05-14,0.9277672003732677
93,2008-05-15,0.8468678066840888
94,2008-05-16,0.5732245898463953
95,2008-05-19,0.606774196784431
96,2008-05-20,0.5772936228987781
97,2008-05-21,1.0000148027163598
98,2008-05-22,1.3212779802885009
99,2008-05-23,0.9612535985228359
100,2008-05-27,0.5641355738672247
101,2008-05-28,0.7713707749324916
102,2008-05-29,1.5019010598232863
103,2008-05-30,0.9892975678782973
104,2008-06-02,0.8950785900668928
105,2008-06-03,0.876872256499861
106,2008-06-04,1.0941942164791891
107,2008-06-05,1.168013534189434
108,2008-06-06,1.7690126212496198
109,2008-06-09,1.2780277319958833
110,2008-06-10,1.4623652528403885
111,2008-06-11,1.0681692324678973
112,2008-06-12,1.0469941501739037
113,2008-06-13,1.3613200588146164
114,2008-06-16,1.1825260499813302
115,2008-06-17,1.1984443758847245
116,2008-06-18,1.1072209354476228
117,2008-06-19,1.485487120691299
118,2008-06-20,1.6261618309424943
119,2008-06-23,0.9536646161780366
120,2008-06-24,1.3190292199385072
121,2008-06-25,2.089262516498696
122,2008-06-26,1.7756876104641828
123,2008-06-27,1.441988504171308
124,2008-06-30,1.5207743132537168
125,2008-07-01,1.9062255658352822
126,2008-07-02,2.1749499468831854
127,2008-07-03,1.5920673773813419
128,2008-07-07,2.369970773251453
129,2008-07-08,1.86497962154504
130,2008-07-09,2.371175944870795
131,2008-07-10,2.83481448791283
132,2008-07-11,3.0588470594685995
133,2008-07-14,1.9361789932458102
134,2008-07-15,3.5953516716725438
135,2008-07-16,2.2464732418934066
136,2008-07-17,2.4588863623512744
137,2008-07-18,1.7828549327684133
138,2008-07-21,1.8480571153308167
139,2008-07-22,1.5074602476166987
140,2008-07-23,2.1001682183855213
141,2008-07-24,2.4433826783192556
142,2008-07-25,2.4356366659409634
143,2008-07-28,1.6658744468036157
144,2008-07-29,1.7875912950096
145,2008-07-30,1.4928694490419825
146,2008-07-31,1.4827360409482304
147,2008-08-01,1.2184662981208458
148,2008-08-04,2.087493572913162
149,2008-08-05,1.7415353646320466
150,2008-08-06,1.6172640140422
151,2008-08-07,1.1991676422164108
152,2008-08-08,1.269946227416205
153,2008-08-11,0.9841702800108796
154,2008-08-12,1.1482579760121732
155,2008-08-13,1.555154245069931
156,2008-08-14,1.6048455954807737
157,2008-08-15,0.8294369723341146
158,2008-08-18,1.0233763455189666
159,2008-08-19,1.4939788181142752
160,2008-08-20,1.461230318682962
161,2008-08-21,0.8974165468971508
162,2008-08-22,1.0024053846650252
163,2008-08-25,0.7806507836569088
164,2008-08-26,1.105495507421463
165,2008-08-27,0.8201126818757406
166,2008-08-28,1.0426595683834354
167,2008-08-29,0.7684867960952045
168,2008-09-02,0.8770154791742346
169,2008-09-03,1.6303504117742134
170,2008-09-04,2.520205158862612
171,2008-09-05,2.5975439236180393
172,2008-09-08,3.2269491299463264
173,2008-09-09,2.5264325297526358
174,2008-09-10,2.936270613786126
175,2008-09-11,3.710273128344277
176,2008-09-12,2.57550857051565
177,2008-09-15,5.376944809584375
178,2008-09-16,12.436059390362917
179,2008-09-17,9.291225127365262
180,2008-09-18,11.976118835538438
181,2008-09-19,5.394874892176703
182,2008-09-22,3.606739120932279
183,2008-09-23,6.206153504850001
184,2008-09-24,3.1354096047823807
185,2008-09-25,3.1603745029514827
186,2008-09-26,3.912191417161542
187,2008-09-29,13.23845728227229
188,2008-09-30,5.134039628169465
189,2008-10-01,5.626740863614573
190,2008-10-02,7.915513953564126
