,DATE,Kernel
0,2012-01-03,0.49007153007476756
1,2012-01-04,0.5695806649275291
2,2012-01-05,0.8732397896646605
3,2012-01-06,0.4929890152518436
4,2012-01-09,0.46093820433099003
5,2012-01-10,0.35179901333303315
6,2012-01-11,0.5773912048325943
7,2012-01-12,0.7237649453196656
8,2012-01-13,0.7085453017082961
9,2012-01-17,0.8542246227799133
10,2012-01-18,0.5333815985049329
11,2012-01-19,0.3528602718654909
12,2012-01-20,0.39464678047121515
13,2012-01-23,0.5407316091436326
14,2012-01-24,0.43760844268541066
15,2012-01-25,1.0704165540377417
16,2012-01-26,0.5626021111396146
17,2012-01-27,0.6781077916848743
18,2012-01-30,0.5115232293760328
19,2012-01-31,0.7868111077170558
20,2012-02-01,0.5937315369208972
21,2012-02-02,0.5143249079729483
22,2012-02-03,0.4141958370515314
23,2012-02-06,0.37347218199660914
24,2012-02-07,0.42006438546091746
25,2012-02-08,0.449152216840771
26,2012-02-09,0.43640083483063996
27,2012-02-10,0.5223492171639842
28,2012-02-13,0.2549900059470025
29,2012-02-14,0.42376628852233617
30,2012-02-15,0.5175444122616039
31,2012-02-16,0.5327568327081054
32,2012-02-17,0.3744989696684202
33,2012-02-21,0.5013564872932369
34,2012-02-22,0.27953200315215415
35,2012-02-23,0.42489948169730846
36,2012-02-24,0.263614379104747
37,2012-02-27,0.3884971901420678
38,2012-02-28,0.49535137227645765
39,2012-02-29,0.6196244708890116
40,2012-03-01,0.45011010828548775
41,2012-03-02,0.32044450845593375
42,2012-03-05,0.37383041520842525
43,2012-03-06,0.5121492787475417
44,2012-03-07,0.3842286319741684
45,2012-03-08,0.4168258489792578
46,2012-03-09,0.3570720825079891
47,2012-03-12,0.3698733662799582
48,2012-03-13,0.3928439993429511
49,2012-03-14,0.42698017814936384
50,2012-03-15,0.6652238843033498
51,2012-03-16,0.39246064594260727
52,2012-03-19,0.24304053319068408
53,2012-03-20,0.4164326305940109
54,2012-03-21,0.45752107092605326
55,2012-03-22,0.35657836710196716
56,2012-03-23,0.2558388449753803
57,2012-03-26,0.21008561423654676
58,2012-03-27,0.403509574709321
59,2012-03-28,0.7548188355323128
60,2012-03-29,0.7715943659303168
61,2012-03-30,0.4075857984368547
62,2012-04-02,0.7778214983864574
63,2012-04-03,0.6685104244740255
64,2012-04-04,0.6148283531598461
65,2012-04-05,0.4506024544529451
66,2012-04-09,0.3347693124426529
67,2012-04-10,0.8398135013484613
68,2012-04-11,0.8282029251554813
69,2012-04-12,1.81829639321684
70,2012-04-13,1.2038548052557785
71,2012-04-16,1.1732120069591685
72,2012-04-17,0.7721839931033655
73,2012-04-18,0.6417100165851265
74,2012-04-19,0.8194503738559037
75,2012-04-20,0.73439818035276
76,2012-04-23,0.7361384166941788
77,2012-04-24,0.7242405673577377
78,2012-04-25,1.0943062414671576
79,2012-04-26,0.5722117519518441
80,2012-04-27,0.5954230247594783
81,2012-04-30,0.6038996082211688
82,2012-05-01,0.36247830717955265
83,2012-05-02,0.5884120043879175
84,2012-05-03,0.5456171673182411
85,2012-05-04,0.6894293372721163
86,2012-05-07,0.5789443666400754
87,2012-05-08,0.9526512920245821
88,2012-05-09,0.9634080801382986
89,2012-05-10,0.6987510477314788
90,2012-05-11,0.7015834684666927
